route_id_x;route_long_name_x;stop_id;stop_name_x;OperatorName_x;ArRTown;Pointgeo_x;Nom_commune_x;ArRAccessibility;latitude_x;longitude_x;stop_lon;stop_lat;Nom_commune_y;Geo Point;Geo Shape;nom_long;res_com;indice_lig;mode;tertrain;terrer;termetro;tertram;terval;exploitant;picto ligne
IDFM:C01073;21;IDFM:29857;Cité Universitaire;RATP;Paris 14e;48.82152389787098,2.3409494005421077;Paris;True;48.82152389787098;2.340949400542108;2.340949400542108;48.82152389787098;Paris;;;;;;;;;;;;;
IDFM:C01073;21;IDFM:29857;Cité Universitaire;RATP;Paris 14e;48.82152389787098,2.3409494005421077;Paris;True;48.82152389787098;2.340949400542108;2.340949400542108;48.82152389787098;Paris;;;;;;;;;;;;;
IDFM:C01116;84;IDFM:28424;Charlotte Perriand;RATP;Paris 7e;48.85376389070572,2.325999915456006;Paris;True;48.85376389070572;2.325999915456006;2.325999915456006;48.85376389070572;Paris;;;;;;;;;;;;;
IDFM:C01116;84;IDFM:28424;Charlotte Perriand;RATP;Paris 7e;48.85376389070572,2.325999915456006;Paris;True;48.85376389070572;2.325999915456006;2.325999915456006;48.85376389070572;Paris;;;;;;;;;;;;;
IDFM:C01116;84;IDFM:28424;Charlotte Perriand;RATP;Paris 7e;48.85376389070572,2.325999915456006;Paris;True;48.85376389070572;2.325999915456006;2.325999915456006;48.85376389070572;Paris;;;;;;;;;;;;;
IDFM:C01116;84;IDFM:28424;Charlotte Perriand;RATP;Paris 7e;48.85376389070572,2.325999915456006;Paris;True;48.85376389070572;2.325999915456006;2.325999915456006;48.85376389070572;Paris;;;;;;;;;;;;;
IDFM:C01125;94;IDFM:28424;Charlotte Perriand;RATP;Paris 7e;48.85376389070572,2.325999915456006;Paris;True;48.85376389070572;2.325999915456006;2.325999915456006;48.85376389070572;Paris;;;;;;;;;;;;;
IDFM:C01125;94;IDFM:28424;Charlotte Perriand;RATP;Paris 7e;48.85376389070572,2.325999915456006;Paris;True;48.85376389070572;2.325999915456006;2.325999915456006;48.85376389070572;Paris;;;;;;;;;;;;;
IDFM:C01125;94;IDFM:28424;Charlotte Perriand;RATP;Paris 7e;48.85376389070572,2.325999915456006;Paris;True;48.85376389070572;2.325999915456006;2.325999915456006;48.85376389070572;Paris;;;;;;;;;;;;;
IDFM:C01125;94;IDFM:28424;Charlotte Perriand;RATP;Paris 7e;48.85376389070572,2.325999915456006;Paris;True;48.85376389070572;2.325999915456006;2.325999915456006;48.85376389070572;Paris;;;;;;;;;;;;;
IDFM:C01115;83;IDFM:28424;Charlotte Perriand;RATP;Paris 7e;48.85376389070572,2.325999915456006;Paris;True;48.85376389070572;2.325999915456006;2.325999915456006;48.85376389070572;Paris;;;;;;;;;;;;;
IDFM:C01115;83;IDFM:28424;Charlotte Perriand;RATP;Paris 7e;48.85376389070572,2.325999915456006;Paris;True;48.85376389070572;2.325999915456006;2.325999915456006;48.85376389070572;Paris;;;;;;;;;;;;;
IDFM:C01115;83;IDFM:28424;Charlotte Perriand;RATP;Paris 7e;48.85376389070572,2.325999915456006;Paris;True;48.85376389070572;2.325999915456006;2.325999915456006;48.85376389070572;Paris;;;;;;;;;;;;;
IDFM:C01115;83;IDFM:28424;Charlotte Perriand;RATP;Paris 7e;48.85376389070572,2.325999915456006;Paris;True;48.85376389070572;2.325999915456006;2.325999915456006;48.85376389070572;Paris;;;;;;;;;;;;;
IDFM:C01104;68;IDFM:28424;Charlotte Perriand;RATP;Paris 7e;48.85376389070572,2.325999915456006;Paris;True;48.85376389070572;2.325999915456006;2.325999915456006;48.85376389070572;Paris;;;;;;;;;;;;;
IDFM:C01104;68;IDFM:28424;Charlotte Perriand;RATP;Paris 7e;48.85376389070572,2.325999915456006;Paris;True;48.85376389070572;2.325999915456006;2.325999915456006;48.85376389070572;Paris;;;;;;;;;;;;;
IDFM:C01104;68;IDFM:28424;Charlotte Perriand;RATP;Paris 7e;48.85376389070572,2.325999915456006;Paris;True;48.85376389070572;2.325999915456006;2.325999915456006;48.85376389070572;Paris;;;;;;;;;;;;;
IDFM:C01104;68;IDFM:28424;Charlotte Perriand;RATP;Paris 7e;48.85376389070572,2.325999915456006;Paris;True;48.85376389070572;2.325999915456006;2.325999915456006;48.85376389070572;Paris;;;;;;;;;;;;;
IDFM:C01116;84;IDFM:8316;Concorde Royale;RATP;Paris 8e;48.86724383996729,2.3225810560868547;Paris;True;48.86724383996729;2.3225810560868547;2.3225810560868547;48.86724383996729;Paris;;;;;;;;;;;;;
IDFM:C01116;84;IDFM:8316;Concorde Royale;RATP;Paris 8e;48.86724383996729,2.3225810560868547;Paris;True;48.86724383996729;2.3225810560868547;2.3225810560868547;48.86724383996729;Paris;;;;;;;;;;;;;
IDFM:C01116;84;IDFM:8316;Concorde Royale;RATP;Paris 8e;48.86724383996729,2.3225810560868547;Paris;True;48.86724383996729;2.3225810560868547;2.3225810560868547;48.86724383996729;Paris;;;;;;;;;;;;;
IDFM:C01116;84;IDFM:8316;Concorde Royale;RATP;Paris 8e;48.86724383996729,2.3225810560868547;Paris;True;48.86724383996729;2.3225810560868547;2.3225810560868547;48.86724383996729;Paris;;;;;;;;;;;;;
IDFM:C01125;94;IDFM:8316;Concorde Royale;RATP;Paris 8e;48.86724383996729,2.3225810560868547;Paris;True;48.86724383996729;2.3225810560868547;2.3225810560868547;48.86724383996729;Paris;;;;;;;;;;;;;
IDFM:C01125;94;IDFM:8316;Concorde Royale;RATP;Paris 8e;48.86724383996729,2.3225810560868547;Paris;True;48.86724383996729;2.3225810560868547;2.3225810560868547;48.86724383996729;Paris;;;;;;;;;;;;;
