route_id;route_long_name;stop_id;stop_name;OperatorName;ArRTown;Pointgeo;Nom_commune;ArRAccessibility;latitude;longitude
IDFM:C01085;42;IDFM:28677;Vasco De Gama - Lourmel;RATP;Paris 15e;48.837705890122514,2.281968996300583;Paris;true;48.837705890122514;2.281968996300583
IDFM:C01086;43;IDFM:28571;Maubeuge - Rochechouart;RATP;Paris 9e;48.87812169030309,2.344446411304005;Paris;true;48.87812169030309;2.344446411304005
IDFM:C01086;43;IDFM:22737;Gare Saint-Lazare - Havre;RATP;Paris 8e;48.87439932948069,2.3267827043841898;Paris;true;48.87439932948069;2.3267827043841898
IDFM:C01087;46;IDFM:23632;Gymnase Japy;RATP;Paris 11e;48.856005724788766,2.38140068936474;Paris;true;48.856005724788766;2.38140068936474
IDFM:C01087;46;IDFM:23646;Goncourt;RATP;Paris 10e;48.870385432550556,2.370896192433969;Paris;true;48.87038543255056;2.370896192433969
IDFM:C01089;48;IDFM:26269;Botzaris;RATP;Paris 19e;48.879422706076326,2.3898081937909086;Paris;true;48.879422706076326;2.3898081937909086
IDFM:C01089;48;IDFM:22823;Cail - Demarquay;RATP;Paris 10e;48.88260602490761,2.358776066784032;Paris;true;48.88260602490761;2.358776066784032
IDFM:C01090;52;IDFM:37127;Porte Molitor;RATP;Paris 16e;48.84591274525889,2.2562242078054155;Paris;true;48.84591274525889;2.2562242078054155
IDFM:C01090;52;IDFM:24004;Michel-Ange - Auteuil;RATP;Paris 16e;48.847862887175964,2.2647133532528314;Paris;true;48.84786288717597;2.2647133532528314
IDFM:C01090;52;IDFM:27324;Balzac;RATP;Paris 8e;48.87441995816339,2.3021184769440843;Paris;true;48.87441995816339;2.3021184769440843
IDFM:C01090;52;IDFM:8413;Madeleine;RATP;Paris 8e;48.87012878196468,2.3254200778949814;Paris;true;48.87012878196468;2.3254200778949814
IDFM:C01090;52;IDFM:25387;Bugeaud;RATP;Paris 16e;48.8700055431966,2.282573498178563;Paris;true;48.8700055431966;2.282573498178563
IDFM:C01092;54;IDFM:29455;Ganneron;RATP;Paris 18e;48.885316842152925,2.3267097448510423;Paris;true;48.885316842152925;2.3267097448510423
IDFM:C01092;54;IDFM:28386;Riquet;RATP;Paris 19e;48.88854336421633,2.374413527057598;Paris;true;48.88854336421633;2.374413527057598
IDFM:C01093;56;IDFM:23652;Rue des Boulets;RATP;Paris 11e;48.8520011627045,2.389679579550694;Paris;true;48.8520011627045;2.389679579550694
IDFM:C01093;56;IDFM:426940;Voltaire - Montreuil;RATP;Paris 11e;48.850859638419664,2.391573579998844;Paris;true;48.850859638419664;2.391573579998844
IDFM:C01094;57;IDFM:24829;Stade Déjérine;RATP;Paris 20e;48.85746174836092,2.411531806156562;Paris;true;48.85746174836092;2.411531806156562
